"Sensor Output, x; Rounded to 0.5mm increment, x","Sensor Output, y","Rounded to 0.5mm increment, y"
1511528714000,0.0066825847,0
1511528894000,0.008775328,0
1511529074000,0.0292047772,0
1511529254000.01,0.0112724323,0
1511529434000.01,0.003376041,0
1511529614000.01,0.005570421,0
1511529794000.01,-0.0003627725,0
1511529974000.01,0.0028093108,0
1511530154000.01,0.000831418,0
1511530334000.01,-0.0002619433,0
1511530514000.01,0.0027633177,0
1511530694000.01,0.0107027049,0
1511530874000.01,0.0078701283,0
1511531054000,0.0047237465,0
1511531234000,0.0106521278,0
1511531414000,0.0116998502,0
1511531594000,0.00097067,0
1511531774000,0.0091504345,0
1511531954000.01,0.0142650116,0
1511532134000.01,0.0039578153,0
1511532314000.01,0.0081580629,0
1511532494000.01,0.0051187562,0
1511532674000.01,0.0139386264,0
1511532854000.01,0.0201669906,0
1511533034000.01,0.0112592387,0
1511533214000.01,0.0138493356,0
1511533394000.01,0.0291667728,0
1511533574000.01,0.0106800233,0
1511533754000,0.006877936,0
1511533934000,-0.0007255796,0
1511534114000,0.0064491199,0
1511534294000,0.0318481821,0
1511534474000,0.0064983364,0
1511534654000.01,0.0039874544,0
1511534834000.01,0.0075477778,0
1511535014000.01,0.0060580993,0
1511535194000.01,-0.0026474049,0
1511535374000.01,0.0210259,0
1511535554000.01,0.0254738474,0
1511535734000.01,0.0004766698,0
1511535914000.01,0.0088856283,0
1511536094000.01,0.0059628574,0
1511536274000.01,0.0033428423,0
1511536454000,0.0048169313,0
1511536634000,0.0304405343,0
1511536814000,0.0276040159,0
1511536994000,0.023830465,0
1511537174000,0.072897881,0
1511537354000.01,0.0127444939,0
1511537534000.01,0.0027889021,0
1511537714000.01,0.0082576002,0
1511537894000.01,0.0075248977,0
1511538074000.01,0.0171087124,0
1511538254000.01,0.0097185612,0
1511538434000.01,0.006752016,0
1511538614000.01,-0.0016531931,0
1511538794000.01,0.0096415353,0
1511538974000.01,0.0108427054,0
1511539154000,0.0018106728,0
1511539334000,0.0051492444,0
1511539514000,-0.0045049453,0
1511539694000,0.0194155317,0
1511539874000,0.0233528992,0
1511540054000.01,-0.0017746777,0
1511540234000.01,0.0185689898,0
1511540414000.01,0.0030689275,0
1511540594000.01,0.0042668087,0
1511540774000.01,0.0060257186,0
1511540954000.01,0.0002018043,0
1511541134000.01,0.0006808427,0
1511541314000.01,0.0013231404,0
1511541494000.01,0.0015228587,0
1511541674000.01,0.0003769518,0
1511541854000,0.0004897956,0
1511542034000,0.0001476489,0
1511542214000,4.49689e-05,0
1511542394000,-2.54468e-05,0
1511542574000,8.25509e-05,0
1511542754000.01,0.000150142,0
1511542934000.01,-3.92513e-05,0
1511543114000.01,1.8331e-05,0
1511543294000.01,-8.4389e-06,0
1511543474000.01,3.612e-06,0
1511543654000.01,-3.077e-07,0
1511543834000.01,-8.079e-07,0
1511544014000.01,1.078e-06,0
1511544194000.01,-1.137e-07,0
1511544374000.01,-3.6439e-06,0
1511544554000,3.45688e-05,0
1511544734000,5.06338e-05,0
1511544914000,-2.5738e-05,0
1511545094000,1.90362e-05,0
1511545274000,-6.9221e-06,0
1511545454000.01,-2.2941e-05,0
1511545634000.01,0.000631339,0
1511545814000.01,9.45931e-05,0
1511545994000.01,-5.42994e-05,0
1511546174000.01,3.89892e-05,0
1511546354000.01,-2.74751e-05,0
1511546534000.01,2.12874e-05,0
1511546714000.01,-1.35653e-05,0
1511546894000.01,7.5349e-06,0
1511547074000.01,-3.6315e-06,0
1511547254000,1.3925e-06,0
1511547434000,-2.404e-07,0
1511547614000,-2.528e-07,0
1511547794000,3.88e-07,0
1511547974000,-3.57e-07,0
1511548154000.01,2.693e-07,0
1511548334000.01,-1.785e-07,0
1511548514000.01,1.059e-07,0
1511548694000.01,-5.56e-08,0
1511548874000.01,2.45e-08,0
1511549054000.01,-7.4e-09,0
1511549234000.01,-7e-10,0
1511549414000.01,3.6e-09,0
1511549594000.01,-4e-09,0
1511549774000.01,3.3e-09,0
1511549954000,-2.3e-09,0
1511550134000,1.4e-09,0
1511550314000,-8e-10,0
1511550494000,4e-10,0
1511550674000,-2e-10,0
1511550854000.01,0.0,0
1511551034000.01,0.0,0
1511551214000.01,-0.0,0
1511551394000.01,0.0,0
1511551574000.01,-0.0,0
1511551754000.01,0.0,0
1511551934000.01,-0.0,0
1511552114000.01,0.0,0
1511552294000.01,-0.0,0
1511552474000.01,0.0,0
1511552654000,0.0,0
1511552834000,-0.0,0
1511553014000,0.0,0
1511553194000,-0.0,0
1511553374000,0.0,0
1511553554000.01,-0.0,0
1511553734000.01,0.0,0
1511553914000.01,-0.0,0
1511554094000.01,0.0,0
1511554274000.01,-0.0,0
1511554454000.01,-0.0,0
1511554634000.01,0.0,0
1511554814000.01,-0.0,0
1511554994000.01,0.0,0
1511555174000.01,-0.0,0
1511555354000,0.0,0
1511555534000,-0.0,0
1511555714000,-0.0,0
1511555894000,0.0,0
1511556074000,-0.0,0
1511556254000.01,-0.0,0
1511556434000.01,0.0,0
1511556614000.01,-0.0,0
1511556794000.01,0.0,0
1511556974000.01,-0.0,0
1511557154000.01,0.0,0
1511557334000.01,-0.0,0
1511557514000.01,0.0,0
1511557694000.01,-0.0,0
1511557874000.01,-0.0,0
1511558054000,0.0,0
1511558234000,-0.0,0
1511558414000,0.0,0
1511558594000,-0.0,0
1511558774000,0.0,0
1511558954000.01,-0.0,0
1511559134000.01,0.0,0
1511559314000.01,-0.0,0
1511559494000.01,0.0,0
1511559674000.01,0.0,0
1511559854000.01,-0.0,0
1511560034000.01,1e-10,0
1511560214000.01,-1e-10,0
1511560394000.01,3e-10,0
1511560574000.01,-4e-10,0
1511560754000,5e-10,0
1511560934000,-6e-10,0
1511561114000,5e-10,0
1511561294000,2e-10,0
1511561474000,-1.7e-09,0
1511561654000.01,4.9e-09,0
1511561834000.01,-1.03e-08,0
1511562014000.01,1.89e-08,0
1511562194000.01,-3.08e-08,0
1511562374000.01,4.49e-08,0
1511562554000.01,-5.67e-08,0
1511562734000.01,5.6e-08,0
1511562914000.01,-2.31e-08,0
1511563094000.01,-7.58e-08,0
1511563274000.01,2.922e-07,0
1511563454000,-6.953e-07,0
1511563634000,1.3638e-06,0
1511563814000,-2.3591e-06,0
1511563994000,3.652e-06,0
1511564174000,-4.9132e-06,0
1511564354000.01,5.4873e-06,0
1511564534000.01,-4.4476e-06,0
1511564714000.01,2.6733e-06,0
1511564894000.01,1.95574e-05,0
1511565074000.01,-6.26453e-05,0
1511565254000.01,0.0002457316,0
1511565434000.01,0.0007051199,0
1511565614000.01,0.0013020925,0
1511565794000.01,0.0008590151,0
1511565974000.01,0.002308761,0
1511566154000,0.0001662969,0
1511566334000,-0.0001528069,0
1511566514000,0.0001471552,0
1511566694000,-0.0001304193,0
1511566874000,0.0001443337,0
1511567054000.01,-0.0001626313,0
1511567234000.01,0.0008701731,0
1511567414000.01,0.0001040575,0
1511567594000.01,0.0004405361,0
1511567774000.01,0.0036258262,0
1511567954000.01,0.0043531198,0
1511568136000.01,0.0033052256,0
1511568316000.01,0.0042460093,0
1511568496000.01,0.0133767216,0
1511568676000,0.0014464016,0
1511568856000,0.001011158,0
1511569036000,0.0015506108,0
1511569216000,0.000673747,0
1511569396000,0.00186119,0
1511569576000.01,0.0040746106,0
1511569756000.01,0.0013160258,0
1511569936000.01,0.0078253669,0
1511570116000.01,0.0143517824,0
1511570296000.01,0.0043588653,0
1511570476000.01,0.0046361231,0
1511570656000.01,0.0218770621,0
1511570836000.01,0.043474884,0
1511571016000.01,0.0161999061,0
1511571196000.01,0.0464805013,0
1511571376000,0.0344996486,0
1511571556000,0.0436830642,0
1511571736000,0.0649290418,0
1511571916000,0.078143115,0
1511572096000,0.0785209823,0
1511572276000.01,0.0711789429,0
1511572456000.01,0.0697912298,0
1511572636000.01,0.0848740574,0
1511572816000.01,0.1039429395,0
1511572996000.01,0.1112001282,0
1511573176000.01,0.1323796667,0
1511573356000.01,0.1481134431,0
1511573536000.01,0.144124433,0
1511573716000.01,0.1504919096,0
1511573896000.01,0.1388726348,0
1511574076000,0.1658306994,0
1511574256000,0.1907164311,0
1511574436000,0.1823181967,0
1511574616000,0.2239264564,0
1511574796000,0.2558259924,0
1511574976000.01,0.2041840555,0
1511575156000.01,0.1992680008,0
1511575336000.01,0.25385252,0
1511575516000.01,0.2045026238,0
1511575696000.01,0.1887087576,0
1511575876000.01,0.2817188513,0
1511576056000.01,0.2678460482,0
1511576236000.01,0.1911750347,0
1511576416000.01,0.2211352493,0
1511576596000.01,0.2545097665,0
1511576776000,0.2685863801,0
1511576956000,0.2674486614,0
1511577136000,0.2662882612,0
1511577316000,0.3058848584,0
1511577496000,0.3092154626,0
1511577676000.01,0.3189197389,0
1511577856000.01,0.282082573,0
1511578036000.01,0.2626401943,0
1511578216000.01,0.3273349772,0
1511578396000.01,0.2996416607,0
1511578576000.01,0.2669110195,0
1511578756000.01,0.3121883477,0
1511578936000.01,0.2894173525,0
1511579116000.01,0.2949312289,0
1511579296000.01,0.3203164274,0
1511579476000,0.3242731222,0
1511579656000,0.343757232,0
1511579836000,0.3128415786,0
1511580016000,0.3145431225,0
1511580196000,0.3430161628,0
1511580376000.01,0.3481068293,0
1511580556000.01,0.3620346762,0
1511580736000.01,0.3558570789,0
1511580916000.01,0.2988917454,0
1511581096000.01,0.3566522229,0
1511581276000.01,0.3970425553,0
1511581456000.01,0.4081289129,0
1511581636000.01,0.3588466369,0
1511581816000.01,0.3483807039,0
1511581996000.01,0.3433635239,0
1511582176000,0.3456117966,0
1511582356000,0.409984887,0
1511582536000,0.385993767,0
1511582716000,0.3869051052,0
1511582896000,0.4242139094,0
1511583076000.01,0.4066071315,0
1511583256000.01,0.4606312991,0
1511583436000.01,0.4617013867,0
1511583616000.01,0.4195089797,0
1511583796000.01,0.402059803,0
1511583976000.01,0.4571693433,0
1511584156000.01,0.4600043605,0
1511584336000.01,0.4180104587,0
1511584516000.01,0.441323611,0
1511584696000.01,0.4156950344,0
1511584876000,0.3928928769,0
1511585056000,0.3983468791,0
1511585236000,0.4294690858,0
1511585416000,0.4685578707,0
1511585596000,0.4925383636,0
1511585776000.01,0.4376874577,0
1511585956000.01,0.3574668578,0
1511586136000.01,0.390290119,0
1511586316000.01,0.4174843133,0
1511586496000.01,0.4600424943,0
1511586676000.01,0.4345743721,0
1511586856000.01,0.4119273168,0
1511587036000.01,0.4122579431,0
1511587216000.01,0.47009811,0
1511587396000.01,0.4217988162,0
1511587576000,0.3776005958,0
1511587756000,0.4524302521,0
1511587936000,0.4155881468,0
1511588116000,0.4449507596,0
1511588296000,0.4643424336,0
1511588476000.01,0.4603502586,0
1511588656000.01,0.416059575,0
1511588836000.01,0.3826117863,0
1511589016000.01,0.3993904143,0
1511589196000.01,0.4097992239,0
1511589376000.01,0.4243508205,0
1511589556000.01,0.3840952521,0
1511589736000.01,0.4263640475,0
1511589916000.01,0.3946724173,0
1511590096000.01,0.3569154954,0
1511590276000,0.3631422666,0
1511590456000,0.3543884898,0
1511590636000,0.4308267348,0
1511590816000,0.3758097298,0
1511590996000,0.3913542288,0
1511591176000.01,0.3637420901,0
1511591356000.01,0.3849438652,0
1511591536000.01,0.3889540366,0
1511591716000.01,0.3681263571,0
1511591896000.01,0.3874309455,0
1511592076000.01,0.3784656144,0
1511592256000.01,0.3681354494,0
1511592436000.01,0.3765280848,0
1511592616000.01,0.3915053307,0
1511592796000.01,0.388872252,0
1511592976000,0.3629805681,0
1511593156000,0.3219533472,0
1511593336000,0.3182107959,0
1511593516000,0.3351029675,0
1511593696000,0.3267744639,0
1511593876000.01,0.2934120236,0
1511594056000.01,0.3121093756,0
1511594236000.01,0.3101800157,0
1511594416000.01,0.3649336101,0
1511594596000.01,0.327144481,0
1511594776000.01,0.2812143647,0
1511594956000.01,0.2847865878,0
1511595136000.01,0.2688472938,0
1511595316000.01,0.3125341558,0
1511595496000.01,0.267810299,0
1511595676000,0.2908439647,0
1511595856000,0.3100041353,0
1511596036000,0.3078687304,0
1511596216000,0.2611463698,0
1511596396000,0.2978205113,0
1511596576000.01,0.3127970937,0
1511596756000.01,0.2645476375,0
1511596936000.01,0.3115121577,0
1511597116000.01,0.3122148859,0
1511597296000.01,0.2922987954,0
1511597476000.01,0.2724109098,0
1511597656000.01,0.2482573036,0
1511597836000.01,0.2634455214,0
1511598016000.01,0.2400588112,0
1511598196000.01,0.2612553125,0
1511598376000,0.2319857451,0
1511598556000,0.2550257021,0
1511598736000,0.2854645286,0
1511598916000,0.2612464662,0
1511599096000,0.2330132545,0
1511599276000.01,0.22785978,0
1511599456000.01,0.2212517055,0
1511599636000.01,0.2765508905,0
1511599816000.01,0.2907936742,0
1511599996000.01,0.2229671643,0
1511600176000.01,0.2009041538,0
1511600356000.01,0.2512116625,0
1511600536000.01,0.187886988,0
1511600716000.01,0.2100244588,0
1511600896000.01,0.2297555603,0
1511601076000,0.2247305858,0
1511601256000,0.1424942545,0
1511601436000,0.1972243937,0
1511601616000,0.2642986329,0
1511601796000,0.2535561078,0
1511601976000.01,0.2565466851,0
1511602156000.01,0.2197209929,0
1511602336000.01,0.2816367747,0
1511602516000.01,0.2018460461,0
1511602696000.01,0.1911577023,0
1511602876000.01,0.2682336744,0
1511603056000.01,0.2314445946,0
1511603236000.01,0.2326509816,0
1511603416000.01,0.2178448088,0
1511603596000.01,0.2539430481,0
1511603776000,0.2146043486,0
1511603956000,0.2348622266,0
1511604136000,0.2201007257,0
1511604316000,0.1810550841,0
1511604496000,0.2115139145,0
1511604676000.01,0.1933498472,0
1511604856000.01,0.2220115679,0
1511605036000.01,0.2637731705,0
1511605216000.01,0.2187024778,0
1511605396000.01,0.2045042456,0
1511605576000.01,0.2272981713,0
1511605756000.01,0.1922921067,0
1511605936000.01,0.1911584326,0
1511606116000.01,0.2223044772,0
1511606296000.01,0.2013757645,0
1511606476000,0.190659326,0
1511606656000,0.1298055162,0
1511606836000,0.2025062465,0
1511607016000,0.2028108785,0
1511607196000,0.1945894229,0
1511607376000.01,0.2433560356,0
1511607556000.01,0.202462836,0
1511607736000.01,0.1577247293,0
1511607916000.01,0.165536134,0
1511608096000.01,0.1675001268,0
1511608276000.01,0.1888562622,0
1511608456000.01,0.2132351973,0
1511608636000.01,0.2300628161,0
1511608816000.01,0.1791006691,0
1511608996000.01,0.204091702,0
1511609176000,0.2438517389,0
1511609356000,0.1863393639,0
1511609536000,0.1756453132,0
1511609716000,0.202019566,0
1511609896000,0.1480894219,0
1511610076000.01,0.2124158425,0
1511610256000.01,0.1829179097,0
1511610436000.01,0.1031905944,0
1511610616000.01,0.1436663289,0
1511610796000.01,0.1206849605,0
1511610976000.01,0.135401093,0
1511611156000.01,0.1821474115,0
1511611336000.01,0.1547746187,0
1511611516000.01,0.1231118552,0
1511611696000.01,0.161069898,0
1511611876000,0.190783277,0
1511612056000,0.175366908,0
1511612236000,0.1256754431,0
1511612416000,0.1021570579,0
1511612596000,0.149406973,0
1511612776000.01,0.1576731409,0
1511612956000.01,0.0969844575,0
1511613136000.01,0.10745151,0
1511613316000.01,0.0668468917,0
1511613496000.01,0.0765802318,0
1511613676000.01,0.0912166541,0
1511613856000.01,0.0740879934,0
1511614036000.01,0.1129924506,0
1511614216000.01,0.1006210982,0
1511614396000.01,0.0555431683,0
1511614576000,0.0439294067,0
1511614756000,0.0674337928,0
1511614936000,0.1145061026,0
1511615116000,0.0958137486,0
1511615296000,0.0750743509,0
1511615476000.01,0.0994922463,0
1511615656000.01,0.0749404595,0
1511615836000.01,0.1343181538,0
1511616016000.01,0.1306951565,0
1511616196000.01,0.123978803,0
1511616376000.01,0.1207518172,0
1511616556000.01,0.125801683,0
1511616736000.01,0.1138538746,0
1511616916000.01,0.0870599967,0
1511617096000.01,0.0886390918,0
1511617276000,0.091022986,0
1511617456000,0.0922488929,0
1511617636000,0.0762083587,0
1511617816000,0.1468388587,0
1511617996000,0.1546325905,0
1511618176000.01,0.0582041099,0
1511618356000.01,0.0919319746,0
1511618536000.01,0.1118296111,0
1511618716000.01,0.0887679586,0
1511618896000.01,0.0799225108,0
1511619076000.01,0.0621166948,0
1511619256000.01,0.057545914,0
1511619436000.01,0.0526944205,0
1511619616000.01,0.0845420187,0
1511619796000.01,0.0897714528,0
1511619976000,0.0398306536,0
1511620156000,0.0394662841,0
1511620336000,0.0366905819,0
1511620516000,0.0710935686,0
1511620696000,0.0727571363,0
1511620876000.01,0.051054409,0
1511621056000.01,0.0271612641,0
1511621236000.01,0.021736799,0
1511621416000.01,0.0285642496,0
1511621596000.01,0.0228542919,0
1511621776000.01,0.0048660943,0
1511621956000.01,0.0394185659,0
1511622136000.01,0.0794097142,0
1511622316000.01,0.0708454271,0
1511622496000.01,0.0280810365,0
1511622676000,0.0478017955,0
1511622856000,0.0585777844,0
1511623036000,0.0402773326,0
1511623216000,0.0381071138,0
1511623396000,0.019420936,0
1511623576000.01,0.0224712146,0
1511623756000.01,0.0306795976,0
1511623936000.01,0.0443966321,0
1511624116000.01,0.0238470907,0
1511624296000.01,0.0459444368,0
1511624476000.01,0.0363336669,0
1511624656000.01,0.0551613051,0
1511624836000.01,0.0812610376,0
1511625016000.01,0.0599389948,0
1511625196000.01,0.0667800982,0
1511625376000,0.0690893354,0
1511625556000,0.0682132544,0
1511625736000,0.060168848,0
1511625916000,0.0437452535,0
1511626260000.01,0.0705462598,0
1511626440000.01,0.087304558,0
1511626620000.01,0.0330943587,0
1511626800000.01,0.0471335258,0
1511626980000.01,0.061021486,0
1511627160000,0.0627586527,0
1511627340000,0.0622712406,0
1511627520000,0.0460631357,0
1511627700000,0.018767852,0
1511627880000,0.0246567226,0
1511628060000.01,0.0958325786,0
1511628240000.01,0.1120406989,0
1511628420000.01,0.1287784931,0
1511628600000.01,0.11200848,0
1511628780000.01,0.0174295364,0
1511628960000.01,0.074926824,0
1511629140000.01,0.0701944517,0
1511629320000.01,0.0375967867,0
1511629500000.01,0.0386573267,0
1511629680000.01,0.0126157883,0
1511629860000,0.0171386403,0
1511630040000,0.021541964,0
1511630220000,0.0145484962,0
1511630400000,0.0358350202,0
1511630580000,0.0502772926,0
1511630760000.01,0.0501868549,0
1511630940000.01,0.102577224,0
1511631120000.01,0.0617554701,0
1511631300000.01,0.0278087649,0
1511631480000.01,0.0809676257,0
1511631660000.01,0.1363993245,0
1511631840000.01,0.0995738886,0
1511632020000.01,0.0478127672,0
1511632200000.01,0.0396409127,0
1511632380000.01,0.0588832507,0
1511632560000,0.0119143132,0
1511632740000,0.0261818071,0
1511632920000,0.0211399943,0
1511633100000,0.056007474,0
1511633280000,0.0866310009,0
1511633460000.01,0.0701825928,0
1511633640000.01,0.067056821,0
1511633820000.01,0.0589624863,0
1511634000000.01,0.0508253794,0
1511634180000.01,0.0451520919,0
1511634360000.01,0.0403588277,0
1511634540000.01,0.0379941438,0
1511634720000.01,0.0108488134,0
1511634900000.01,0.005322179,0
1511635080000.01,0.050107444,0
1511635260000,0.0325095989,0
1511635440000,0.0582004632,0
1511635620000,0.0644167716,0
1511635800000,0.0248214803,0
1511635980000,0.0436903526,0
1511636160000.01,0.037923396,0
1511636340000.01,0.0469160478,0
1511636520000.01,0.0561720053,0
1511636700000.01,0.0790643155,0
1511636880000.01,0.0461611815,0
1511637060000.01,0.0461920785,0
1511637240000.01,0.0528887997,0
1511637420000.01,0.0398805177,0
1511637600000.01,0.0390150387,0
1511637780000.01,0.0616934922,0
1511637960000,0.0334867722,0
1511638140000,0.042735221,0
1511638320000,0.0404907161,0
1511638500000,0.0315095287,0
1511638680000,0.057030638,0
1511638860000.01,0.0610642307,0
1511639040000.01,0.0631660884,0
1511639220000.01,0.064366043,0
1511639400000.01,0.0446300656,0
1511639580000.01,0.033143172,0
1511639760000.01,0.0317257453,0
1511639940000.01,0.0566330623,0
1511640120000.01,0.0393270431,0
1511640300000.01,0.0084628446,0
1511640480000.01,0.0654787974,0
1511640660000,0.033908164,0
1511640840000,0.0066028877,0
1511641020000,0.0403268147,0
1511641200000,0.0259248157,0
1511641380000,0.0346122594,0
1511641560000.01,0.0388917836,0
1511641740000.01,0.0129777781,0
1511641920000.01,0.0079298813,0
1511642100000.01,0.0178889772,0
1511642280000.01,0.0128843749,0
1511642460000.01,0.0442181596,0
1511642640000.01,0.0477451357,0
1511642820000.01,0.009767059,0
1511643000000.01,0.0449121316,0
1511643180000.01,0.0101131337,0
1511643360000,0.0156631414,0
1511643540000,0.0145362184,0
1511643720000,0.0034969505,0
1511643900000,0.0125561488,0
1511644080000,0.0339229205,0
1511644260000.01,0.0779852834,0
1511644440000.01,0.0632368813,0
1511644620000.01,0.0244684177,0
1511644800000.01,0.0435494338,0
1511644980000.01,0.0333960572,0
1511645160000.01,0.0358434688,0
1511645340000.01,0.0411765016,0
1511645520000.01,0.028432686,0
1511645700000.01,0.0197069965,0
1511645880000.01,0.0775307891,0
1511646060000,0.0486816346,0
1511646240000,0.0538987746,0
1511646420000,0.0973816665,0
1511646600000,0.0621059192,0
1511646780000,0.0441507556,0
1511646960000.01,0.0229042051,0
1511647140000.01,0.0537403997,0
1511647320000.01,0.0776722639,0
1511647500000.01,0.0663185744,0
1511647680000.01,0.0787931677,0
1511647860000.01,0.0684599517,0
1511648040000.01,0.078019925,0
1511648220000.01,0.0919983298,0
1511648400000.01,0.1228795452,0
1511648580000.01,0.1330627999,0
1511648760000,0.0723549028,0
1511648940000,0.0815021589,0
1511649120000,0.1221975297,0
1511649300000,0.089367967,0
1511649480000,0.0482595535,0
1511649660000.01,0.0866064245,0
1511649840000.01,0.0781495461,0
1511650020000.01,0.1013391594,0
1511650200000.01,0.1189339061,0
1511650380000.01,0.0722502004,0
1511650560000.01,0.0952340123,0
1511650740000.01,0.1303684246,0
1511650920000.01,0.0727597694,0
1511651100000.01,0.0795698476,0
1511651280000.01,0.1162337147,0
1511651460000,0.1092772617,0
1511651640000,0.073970308,0
1511651820000,0.1359121993,0
1511652000000,0.1076975307,0
1511652180000,0.0924681304,0
1511652360000.01,0.1328423124,0
1511652540000.01,0.152188778,0
1511652720000.01,0.133182139,0
1511652900000.01,0.1631334834,0
1511653080000.01,0.1304650686,0
1511653260000.01,0.143599306,0
1511653440000.01,0.1332084747,0
1511653620000.01,0.136356573,0
1511653800000.01,0.1408374247,0
1511653980000.01,0.1737299381,0
1511654160000,0.1903545024,0
1511654340000,0.1696048909,0
1511654522000,0.2045875476,0
1511654702000,0.1959695761,0
1511654882000.01,0.1490269082,0
1511655062000.01,0.1849587421,0
1511655242000.01,0.1587656788,0
1511655422000.01,0.2036286841,0
1511655602000.01,0.1910795432,0
1511655782000.01,0.1701904559,0
1511655962000.01,0.2135819765,0
1511656142000.01,0.1872418002,0
1511656322000.01,0.2333933652,0
1511656502000,0.2196396836,0
1511656682000,0.1716475193,0
1511656862000,0.2011503025,0
1511657042000,0.2005941259,0
1511657222000,0.1812826177,0
1511657402000,0.2164279178,0
1511657582000.01,0.238184248,0
1511657762000.01,0.2048472749,0
1511657942000.01,0.1919666949,0
1511658122000.01,0.1677249028,0
1511658302000.01,0.2045184353,0
1511658482000.01,0.2155998478,0
1511658662000.01,0.2110070821,0
1511658842000.01,0.277238444,0
1511659022000.01,0.2217993772,0
1511659202000,0.220600384,0
1511659382000,0.2267715013,0
1511659562000,0.2441609966,0
1511659742000,0.2406710223,0
1511659922000,0.1939369702,0
1511660102000,0.2641513175,0
1511660282000.01,0.25199493,0
1511660462000.01,0.2428276425,0
1511660642000.01,0.2697640299,0
1511660822000.01,0.2582347515,0
1511661002000.01,0.2853547586,0
1511661182000.01,0.2788022882,0
1511661362000.01,0.2910723709,0
1511661542000.01,0.2649664683,0
1511661722000.01,0.2396434361,0
1511661902000,0.2345143767,0
