x,y,z,color
4.4138952814,-6.4435628283,3.380719477,0.0
10.4898119167,-21.6666596338,20.0992035568,1.0
19.6014304306,11.5341076035,14.1409525334,1.0
1.2582264724,-19.1554910127,-15.5837799587,1.0
6.7046070626,-1.7375904743,0.0771034361,0.0
3.5532537839,-9.596184646,-15.984629674,1.0
16.3421360108,14.9723332191,2.1404195752,1.0
16.3089618954,10.8430331578,3.7043509981,1.0
-2.7766120365,9.7175871215,21.6522547057,1.0
7.0722553507,3.0550299837,-7.5743796323,0.0
0.116307913,-6.646909046,5.4413260047,0.0
-1.6247190923,2.3865869378,0.5969781253,0.0
5.3511457399,0.9910945457,4.1071061564,0.0
-21.1501876219,-7.6197055034,7.0594298468,1.0
3.1621929341,-8.7084222492,3.3526805156,0.0
6.3316425216,-5.904332865,0.75057967,0.0
-18.0781650852,2.3183306368,20.4681409413,1.0
0.389623047,2.8298714112,2.0555783848,0.0
-21.7750654358,6.5693152585,17.0894312269,1.0
0.1900330102,-2.9984067234,4.6397100891,0.0
-3.7715214081,-0.1860453836,-0.4097379393,0.0
15.5670776016,8.8977141103,18.4956652993,1.0
0.1321735249,15.6489100192,2.0390016238,1.0
-0.5591910677,6.7934496021,-11.1752854179,1.0
-1.9453124357,-7.9459606395,2.8755419434,0.0
-0.9046038278,1.8638473595,9.2526165031,0.0
-3.6774225415,-12.1183096969,19.6629865057,1.0
-11.4649339999,-16.9927311375,14.0811482991,1.0
5.7867970486,1.1656602845,6.6263423424,0.0
3.14823311,-9.6414478327,0.3662322939,0.0
-20.3690319942,16.0473993092,21.5736639719,1.0
-4.2484059783,1.6904957081,-7.3209399088,0.0
-1.1158636318,4.8578244765,-9.1903849592,0.0
-2.5666853266,4.5424155497,-1.4661928091,0.0
-2.3583043277,4.0552194409,1.5427863874,0.0
7.4975284136,-1.5685578263,-3.9730859214,0.0
2.9033472964,6.3862608226,-0.6825591182,0.0
-10.6883742796,-17.2650508575,-16.0921869177,1.0
8.3175043426,-4.5232807586,-1.7828719142,0.0
13.3634393703,-18.2439837298,19.5396314545,1.0
0.9412960261,-9.6043705152,1.5205878706,0.0
3.8318688931,1.5416720622,10.5476064571,1.0
1.8074121201,21.6420558716,12.6854949532,1.0
12.4021275726,-7.1920591638,-14.5365564992,1.0
4.2405200649,3.4898557062,-1.6609484747,0.0
11.1196571585,1.5212943074,11.5427725277,1.0
1.4160105684,0.8551421045,-5.7133892644,0.0
-17.0176835802,7.4376086836,14.0969234805,1.0
1.9994571659,6.4207157389,-5.7809400357,0.0
-0.4829026118,8.4350205039,2.4514552902,0.0
-11.7120618739,15.5125839331,7.0916612692,1.0
7.9877455516,-2.259381016,4.694690502,0.0
-10.5214706913,16.1821643048,-3.9087446244,1.0
-12.5403594839,5.0485273057,-1.8707314711,1.0
-2.822256173,20.1749226909,10.2532335916,1.0
-0.395970356,6.3398604791,6.0160761402,0.0
-2.418308654,14.8192093397,-13.2589876566,1.0
-17.5538484562,-15.5080896335,-10.6561079435,1.0
0.8140974739,2.1198356155,1.5816808053,0.0
-0.972328109,5.1490799885,10.7062029382,0.0
-19.5523696952,-10.42487523,-20.9035523487,1.0
0.0849834354,5.0762147525,5.5455481285,0.0
-4.0472440422,-16.936626054,-14.1876076403,1.0
4.9329637847,8.5051181647,15.8586698029,1.0
-14.3715970918,2.6925022764,-13.5248044996,1.0
-3.4626467208,-1.3684267043,5.4745260357,0.0
-4.1128928321,-1.7007718092,-6.1327749033,0.0
-8.0217629823,-0.1462128608,8.4575785418,1.0
1.687489726,-2.7672385544,14.703041465,1.0
-14.3275484712,3.6983212507,-4.1709342327,1.0
-8.1229818189,0.3919922499,-4.7457506495,0.0
-8.0318529055,-8.392203788,-0.8166984838,1.0
3.4636386073,-17.7245945861,-18.961839658,1.0
-6.4508978752,-1.9276934036,6.2852123686,0.0
2.7967023221,10.155668447,-5.5113455123,1.0
-20.7885690449,1.7439992271,8.3044606474,1.0
3.2241340658,4.6058494162,-10.5256516116,1.0
5.0527392814,-8.5540258857,2.0692769649,0.0
2.401196973,8.4640067612,-3.0652252644,0.0
3.9143432466,1.4540210462,-13.9422385114,1.0
-4.0984951659,9.8436412976,-3.9770369794,0.0
5.6593824861,-3.8086046046,8.6189149587,1.0
8.4432421845,21.4989636662,14.3145702516,1.0
8.9526529738,4.0081549188,1.2453758481,0.0
-7.3595241092,6.4157482381,-4.7799325458,1.0
-17.9718358889,-5.1823860247,20.7010715328,1.0
-10.3578607358,11.1394432749,16.2923204156,1.0
-5.4210337224,6.4960127495,3.7573194275,0.0
6.5736670507,0.2875152926,-1.3430895044,0.0
15.110211296,9.4688533783,20.4499930961,1.0
-5.2028896935,1.2189109734,8.7856675555,1.0
-10.7723104625,21.3629755545,-20.3220081301,1.0
-3.9180411322,16.0916538399,-16.3868479147,1.0
0.6041532668,19.1600428123,13.1012553742,1.0
4.2754321211,-5.2801575899,0.4633359276,0.0
2.3523204151,5.5644503973,-7.5719244638,0.0
16.6134026329,-15.3613545648,9.9209231946,1.0
-18.6923574473,-8.0810703541,-9.8131650565,1.0
0.9610797276,-1.5848296359,3.1388400934,0.0
7.8632607692,-7.3837464475,0.6836992687,1.0
3.1480960734,0.9255729856,-7.5936116661,0.0
-1.6935611409,8.8130741222,7.0564598157,0.0
-2.507417776,0.1613831023,-4.2484692326,0.0
-14.7419520898,-7.4113468765,18.7117247139,1.0
18.9957128832,9.5315511028,-15.9547262381,1.0
6.8708052424,-1.1062479426,-4.1884404302,0.0
-9.3309277305,7.4889442835,12.1640036054,1.0
-6.2401928501,-3.1505038577,-6.586874494,0.0
17.5659884827,12.0011860986,14.3173357187,1.0
-18.8204647594,17.147183375,-20.4889955739,1.0
-1.87253087,-21.2351508658,-10.0695887543,1.0
2.8210640832,-1.6951196309,-6.5495113699,0.0
-1.5176476625,-3.9346157511,8.0074617974,0.0
-7.8465841648,-5.5568336729,2.1608731788,0.0
2.1768606258,-4.9389875165,8.1376589561,0.0
12.8877798603,21.6900153507,-6.4619733116,1.0
4.230639308,-0.4067778713,6.7769262643,0.0
4.6709898472,1.3198899826,8.6182478547,0.0
-3.5185347181,5.1697050049,-5.0948793926,0.0
-3.9300447006,0.3808607163,8.2997530016,0.0
-0.047339993,-5.7387460265,3.1361647451,0.0
-4.9749891797,3.2608991833,1.4343423276,0.0
-1.2515918401,-7.03400493,-15.8445362915,1.0
18.0596340209,-6.5486089955,6.5118118845,1.0
-13.7527340322,-14.0910609788,-2.3789767238,1.0
5.0800692182,-1.7582080241,4.3569454924,0.0
-17.0079178202,-9.739446266,-6.6193856548,1.0
0.9121132719,-1.9757039506,-1.7847271035,0.0
-5.3521453158,15.4389664848,-7.7022212564,1.0
-7.11689115,16.502293737,6.4135386279,1.0
2.4359400882,-7.4837646739,-0.3189785529,0.0
-16.9294443822,18.3687517776,-1.9622496477,1.0
-14.793526287,8.7430244633,-3.8933014496,1.0
-8.9525082135,0.3626026141,3.197808796,0.0
1.9856190518,0.7593275374,-7.8562111837,0.0
-1.899443622,-7.1599725371,14.0188735984,1.0
-4.3696357373,-20.725370704,0.8295936153,1.0
-13.0981221953,8.8760520973,3.561320961,1.0
3.5718624972,4.4882412473,-2.8013974672,0.0
-8.8877701783,7.6602723986,2.1821314985,0.0
5.8121373356,8.530978311,7.3506670729,1.0
0.0156374874,2.5789629751,5.9984393743,0.0
9.3855093818,3.3897629245,-3.5322621313,1.0
7.288615493,2.3997877256,-4.5864589233,0.0
2.688799125,-1.3411209208,-10.853642055,1.0
-4.8680303394,4.578317914,2.3324436989,0.0
-19.0415489025,2.811794474,3.9331522792,1.0
-0.4365605235,-2.3856399904,3.7821593957,0.0
-5.4651660875,-0.9444849382,-10.2467088932,0.0
6.5856587927,-5.2175290221,0.8212440191,0.0
10.9094428937,-1.9038601806,-15.7381436473,1.0
1.652836472,-0.8392941388,-10.6326497147,1.0
3.1041532017,-4.8494451707,2.8936815807,0.0
-5.1070718259,-13.7249054626,-10.9739905374,1.0
5.9275441497,-17.5031348602,-7.3782170199,1.0
-7.1869193498,-1.8126554266,-2.5593088683,0.0
-3.0501266708,-1.5134223988,8.2543839557,0.0
19.3835660147,-3.3703233977,19.3614783272,1.0
3.2023017226,10.4056990038,2.3107542645,0.0
3.8828253094,-9.9595866493,3.2726270858,0.0
-3.2214431292,-0.9238225852,-19.5190844945,1.0
9.939577099,-9.5529531777,2.4968648037,1.0
7.3464164858,-21.8739620145,-18.3217347835,1.0
4.5584872069,0.2002911247,5.6016133747,0.0
3.0892285755,-6.2650999944,-6.7044684616,0.0
-3.5250137073,-0.9835681098,6.7348666341,0.0
0.0422510044,-9.3056932086,-2.6587284447,0.0
6.8433854181,11.2040307145,-0.4633164118,1.0
-9.7321271359,12.5263125983,-14.0518041328,1.0
6.5449752501,6.1219217474,3.4919194408,0.0
-10.5911039038,-12.8682176109,-17.0354382041,1.0
2.1369613718,-3.2898617523,4.9006793142,0.0
2.9562695357,2.0043951918,-7.2341196769,0.0
-10.909659612,-18.8519257344,-4.9998998936,1.0
1.2436613524,-1.9769567069,5.5824551294,0.0
-1.6233944798,3.9919075167,10.3777645278,1.0
0.2020357851,12.5810831086,-7.2355467078,1.0
-2.0666095145,-0.4110303441,-8.6384944477,0.0
8.6144041759,8.6178278486,5.6046739239,1.0
3.5236414239,1.1723004884,10.3441096083,1.0
-19.6861183076,-9.7100971141,7.4740933075,1.0
-11.2212532042,11.6382200585,18.3159150586,1.0
0.1850376936,-3.9720401154,-3.3412941737,0.0
-17.6603061865,13.7177156034,4.4345257558,1.0
-19.1006153979,-4.8999703158,-12.9072973421,1.0
-15.4171041771,14.5087843411,-8.3309991444,1.0
5.785271452,3.0739243638,4.3512353799,0.0
-0.4880180179,-10.4657641273,20.6152776292,1.0
-5.1697883905,21.2212478598,-7.8879917436,1.0
17.5547354463,0.1690998448,18.022927868,1.0
2.4520969429,10.0955175844,20.6388629179,1.0
4.5513108034,3.9914129617,-5.0999234078,0.0
-14.8331340852,-18.5376790055,-4.0829180382,1.0
-16.4335820884,-0.4840335919,-15.9339606419,1.0
-11.7158164008,8.8513181694,14.3419241148,1.0
-0.6851286571,-3.4550089359,2.9783348292,0.0
-12.8459505679,-21.7306085875,15.1202884109,1.0
-1.4124330327,6.6673102108,-0.026960482,0.0
0.4214723477,19.4812681316,-5.0638119866,1.0
17.1694011439,0.4223841448,0.8419132359,1.0
3.4182003602,-4.5240623955,4.1381352735,0.0
7.109756726,-7.1096977851,2.342389093,0.0
-1.109352761,-2.3814834146,0.4398373556,0.0
-10.5015405698,10.398417826,-3.6941367939,1.0
-0.910283521,-6.0570437262,-3.6925718648,0.0
11.3747488642,-14.2682552633,-15.2312164578,1.0
-2.1457967315,5.9163996053,1.4436830843,0.0
-3.1899979548,-7.1050310132,2.955648399,0.0
-0.0645377308,-11.625923272,-12.688545316,1.0
-7.2346660999,-2.6935709942,5.0833755793,0.0
3.6833708382,3.4417407453,-5.30871726,0.0
-2.8566733602,-6.9075442429,1.5050051349,0.0
10.7892792268,0.3204930375,3.3182332956,0.0
4.8367066992,-0.6991598339,-8.407690452,0.0
9.5468184107,2.9220097277,1.9613269235,0.0
2.4529945264,2.6629656008,-3.3918881554,0.0
9.5306665819,16.0059667912,-20.9101151661,1.0
-11.7855706329,7.5561276759,-1.5466257742,1.0
-10.5615791634,19.9895084711,-6.9363385127,1.0
0.9076532215,10.1112591777,-1.9713092131,0.0
5.6593559955,3.1606355794,-1.4375730505,0.0
1.0314320767,-5.6786145939,4.8422808069,0.0
-2.5702950703,-3.8558284074,-10.3761291389,0.0
4.1492762573,-8.2840230247,19.0044378716,1.0
-7.7633541072,5.5400509423,-1.8821354113,0.0
-2.5900593252,-6.7229746471,5.1112381673,0.0
11.5401573435,16.8527696705,14.8314625414,1.0
1.7077910549,9.1208789406,11.0698241857,1.0
6.6043172434,2.612258401,-0.1991240723,0.0
2.4347257007,-1.6104581685,-9.8405788066,1.0
-0.0102906375,-4.6659361133,9.1951794283,1.0
-21.5778227893,8.8185343145,-4.6860183848,1.0
-7.895052242,3.6689059101,-2.2441743539,0.0
-8.3758396766,-10.2323024275,15.9703592066,1.0
5.5928826312,-4.8489037593,-3.8880800203,0.0
-4.3203708463,-4.2905275453,-1.1669552736,0.0
5.9542935683,-9.1519831957,-3.9090430587,0.0
-2.419899598,1.7725324527,-6.0656071901,0.0
16.5487441085,8.9471222786,-3.4657398673,1.0
-17.2014577915,9.2804844106,-7.5382723756,1.0
-12.1495753681,15.1418687604,21.0555701142,1.0
-0.9968299877,-0.2933117065,6.1362522608,0.0
-8.4535428473,21.72186928,-21.8780676551,1.0
1.7656954505,8.6569352006,-2.8414538706,0.0
-2.2557668784,8.0190791784,-2.3282989326,0.0
-19.6194946744,-8.6263217595,8.0741473488,1.0
-13.5304495853,-8.8767588456,-11.490413658,1.0
6.7366326521,18.8106686652,18.0496081914,1.0
-11.3999578096,-11.468882538,10.506928383,1.0
-19.5051662669,20.2773939895,21.3803766583,1.0
3.9553017343,1.3162261579,3.0650603138,0.0
-16.119882647,-21.2349060639,16.6998502706,1.0
1.1636300529,-7.6482223533,1.7733388919,0.0
-2.5632000042,3.5627314947,-14.069925665,1.0
0.1611500137,2.5424827705,4.0763116897,0.0
-12.7385220751,13.7026262223,16.7820954289,1.0
-6.1513499079,-5.4408411239,2.6883711953,0.0
-3.8803639022,-4.3061923234,7.4091957052,0.0
-7.9775178391,15.2953072236,-8.7355801517,1.0
-9.5427079206,-5.0442131823,-3.9019232444,0.0
-18.4303737718,13.9453052736,-18.5895394819,1.0
-2.1765676724,-1.9860808284,2.414530324,0.0
1.6455423758,5.0868459774,3.0848447361,0.0
14.8090489596,10.8662555223,11.4112855009,1.0
5.7560733774,1.3124390959,0.9590368635,0.0
2.3923773398,-4.2029593802,-0.247633401,0.0
-14.2665832897,18.8161550286,-6.4358645183,1.0
1.6252934817,-6.7786231477,-3.1307826401,0.0
12.4874925874,-7.4793583961,19.2864756782,1.0
18.0844282824,-13.4040554465,-14.5785749901,1.0
-2.5052041041,-10.8877519534,14.9309089106,1.0
9.6890070834,1.6476905984,-2.1598046043,0.0
-0.1587202388,2.4112969381,-3.9858726204,0.0
-7.7692058112,-0.4041158994,-3.8279940521,0.0
11.6122650529,21.7571579665,-9.8589126353,1.0
1.5685255919,9.182919132,-0.8376938963,0.0
1.2440598258,-0.0673094451,-4.1897388977,0.0
-3.8350126586,1.7882674199,1.8942072509,0.0
7.6090299973,19.3269348747,-1.7265004481,1.0
-3.8545223644,1.0919169947,7.4690512791,0.0
8.2182755821,-2.5120278673,-4.1495238471,0.0
-14.751234622,-6.5592857632,5.2165463565,1.0
-11.0074342554,9.1806526031,-6.8588387444,1.0
-7.0563745156,5.0728475911,-5.7080505204,0.0
1.4672993935,-1.4671345649,8.264163689,0.0
3.8220765468,4.9861300122,-9.3569285806,1.0
7.135877464,0.1048003255,1.6454933585,0.0
7.1924478196,0.5235403037,6.4226925806,0.0
-2.554783436,-1.0918980435,4.4917157696,0.0
-14.5251651122,9.4650697856,-10.8903450277,1.0
-4.8182271332,-0.6517502776,-0.3195481837,0.0
-0.0407525931,2.4053196242,5.6877508095,0.0
5.8960668682,1.5284860328,1.0616152715,0.0
-20.1521473697,1.3841761365,10.7613950701,1.0
-21.1085556161,17.4526142985,0.2497308197,1.0
-6.0086583003,7.6766760258,-0.3081996159,0.0
-1.6851699623,-2.4085263744,-6.7426805586,0.0
-9.6698534081,-1.8812260382,-4.2594690743,1.0
1.119990762,-16.6598593594,8.9495681125,1.0
-3.6290265231,-1.0664899837,10.0112018207,1.0
-2.8526800552,-7.7354325833,7.2525987429,0.0
-5.2922529031,16.3895276684,10.7464294529,1.0
2.5116813003,10.4548784122,1.2085295034,1.0
-14.3280976349,0.4389571949,20.8088479286,1.0
6.6970963572,-4.9505205397,1.2370746652,0.0
-5.8440338396,-4.263270839,7.2887436892,1.0
3.3570761555,-7.4121102228,-8.2659356435,0.0
1.6365560972,-3.8167901651,5.0285011206,0.0
7.0264438883,-20.2010783882,14.0080637536,1.0
4.7558141657,-0.6161476679,1.3331594924,0.0
-10.7081572158,1.9064076583,-0.7569664987,0.0
-1.2132584675,3.0944609196,-1.0455798192,0.0
9.2772488966,-16.9767052058,-10.1681457349,1.0
-8.9323054956,12.3435139565,15.4978780598,1.0
20.6111975286,-6.5080883055,-10.4348029425,1.0
-0.6150999041,9.577169251,4.0393100809,0.0
4.0232960784,17.5492160119,9.0806073342,1.0
8.6639313789,-1.8940979976,-4.0201095836,0.0
7.8877034727,4.6529786793,0.9799283855,0.0
-6.8310369428,-2.0299677441,4.4403696873,0.0
-11.7019860076,-16.6416602049,3.6609737231,1.0
4.2057626088,1.6163043064,4.4417386607,0.0
-20.9979209791,17.4077763712,20.5609927904,1.0
-10.4215386206,-4.4689835149,1.3388427745,0.0
-3.6240302012,7.5365706634,-8.4124572965,0.0
10.3510808584,-0.2585763604,-4.8037398152,0.0
7.8088654404,-0.1741864301,-6.4049374222,1.0
6.6472438732,2.6883601807,-5.9093831874,0.0
9.542373431,-19.7392668325,20.1590175019,1.0
0.3636374208,9.3553353295,-4.5173258836,0.0
6.4351973249,-5.1378526321,4.8202081057,0.0
-10.0156470015,3.8437784425,-3.065841866,1.0
-0.8922339841,1.2797924214,-7.6831724892,0.0
9.8883488057,16.2569424917,19.6785426714,1.0
-13.3631744376,12.8292526437,9.0031097753,1.0
-15.7709366153,-21.0314094776,-0.2116445052,1.0
-6.937804939,-8.0359616136,2.4893756145,1.0
-19.8666077327,16.4328618958,7.0238119758,1.0
5.9224066093,-10.4304125762,18.0642737943,1.0
-4.8345810431,2.7093084039,-19.375432831,1.0
1.5383976937,7.9518527255,7.0912219439,0.0
3.2887118716,-2.9862739651,4.3527874316,0.0
-6.7364715984,17.0082870249,-16.8301586828,1.0
3.9652535479,-1.3681721475,-4.4384937949,0.0
-21.2568013437,18.2802172793,11.878140968,1.0
10.8249981205,-9.2120247513,12.4329424548,1.0
7.9446489869,-1.9932266876,1.5380255661,0.0
14.0048744814,-14.2027743991,4.5998686491,1.0
-5.6278053381,-4.8964726136,-8.4854710592,0.0
10.3592001458,2.1806247302,4.3534649924,0.0
-3.8331827616,-4.8701392508,-0.5069359519,0.0
18.4789757122,-15.0136209026,11.4194847679,1.0
8.8239162177,4.1300758618,-6.0895170692,1.0
16.0173512622,15.6792428171,-19.2984342471,1.0
-7.221058902,2.2882146954,1.2544983973,0.0
-3.1542893383,7.8959836528,0.0702665231,0.0
-1.7478057333,-10.8599996899,1.1966658055,1.0
