"close, x; MA180, x; MA90, x; MA30, x; MA15, x; MA7, x; MA1, x; log_MA1/7, x; log_MA7/15, x; log_MA15/30, x","close, y","MA180, y","MA90, y","MA30, y","MA15, y","MA7, y","MA1, y","log_MA1/7, y","log_MA7/15, y","log_MA15/30, y","close (1), x; MA30 (1), x; MA15 (1), x; MA7 (1), x; MA1 (1), x","close (1), y","MA30 (1), y","MA15 (1), y","MA7 (1), y","MA1 (1), y"
2017-10-01 10:30:00,358.0,,,425.5390740741,378.7485185186,376.7023809524,367.6,-0.010622866,-0.0023525776,-0.0505885013,2017-10-30 02:15:00,150540669833.0,,,,
2017-10-01 10:45:00,358.0,,,425.4864351852,378.738587963,376.7077380953,367.428125,-0.0108321483,-0.0023350144,-0.0505461631,2017-10-30 02:30:00,150540669833.0,,,,
2017-10-01 11:00:00,358.0,,,425.4337962963,378.7286574074,376.7130952381,367.25625,-0.0110415255,-0.0023174509,-0.0505038186,2017-10-30 02:45:00,150540669833.0,,,,
2017-10-01 11:15:00,358.0,,,425.3811574074,378.7187268519,376.718452381,367.084375,-0.0112509977,-0.0022998873,-0.0504614677,2017-10-30 03:00:00,150540669833.0,,,,
2017-10-01 11:30:00,358.0,,,425.3285185185,378.7087962963,376.7238095238,366.9125,-0.0114605651,-0.0022823235,-0.0504191105,2017-10-30 03:15:00,150540669833.0,,,,
2017-10-01 11:45:00,358.0,,,425.2758796296,378.6988657408,376.7291666667,366.740625,-0.0116702277,-0.0022647594,-0.050376747,2017-10-30 03:30:00,150540669833.0,,,,
2017-10-01 12:00:00,354.2,,,425.2211342593,378.6938888889,376.7297619048,366.5256944444,-0.0119255125,-0.0022583657,-0.0503265445,2017-10-30 03:45:00,150540669833.0,,,,
2017-10-01 12:15:00,354.2,,,425.1653356482,378.6913888889,376.7279761905,366.2892361111,-0.0122037227,-0.0022575572,-0.0502724186,2017-10-30 04:00:00,150540669833.0,,,,
2017-10-01 12:30:00,354.2,,,425.1095370371,378.6888888889,376.7261904762,366.0527777778,-0.0124821138,-0.0022567487,-0.0502182852,2017-10-30 04:15:00,150540669833.0,,,,
2017-10-01 12:45:00,354.2,,,425.0537384259,378.6863888889,376.7244047619,365.8163194444,-0.0127606862,-0.0022559402,-0.0501641444,2017-10-30 04:30:00,150540669833.0,,,,
2017-10-01 13:00:00,354.2,,,424.9979398148,378.6838888889,376.7226190476,365.5798611111,-0.01303944,-0.0022551317,-0.0501099961,2017-10-30 04:45:00,150540669833.0,,,,
2017-10-01 13:15:00,354.2,,,424.9421412037,378.6813888889,376.7208333333,365.3434027778,-0.0133183754,-0.0022543232,-0.0500558403,2017-10-30 05:00:00,150540669833.0,,,,
2017-10-01 13:30:00,354.2,,,424.8863425926,378.6788888889,376.7190476191,365.1069444444,-0.0135974928,-0.0022535147,-0.0500016771,2017-10-30 05:15:00,150540669833.0,,,,
2017-10-01 13:45:00,354.2,,,424.8305439815,378.6763888889,376.7172619048,364.8704861111,-0.0138767923,-0.0022527061,-0.0499475064,2017-10-30 05:30:00,150540669833.0,,,,
2017-10-01 14:00:00,354.2,,,424.7747453704,378.6738888889,376.7154761905,364.6340277778,-0.0141562743,-0.0022518976,-0.0498933282,2017-10-30 05:45:00,150540669833.0,,,,
2017-10-01 14:15:00,354.2,,,424.7189467593,378.6713888889,376.7136904762,364.3975694444,-0.0144359388,-0.002251089,-0.0498391425,2017-10-30 06:00:00,150540669833.0,,,,
2017-10-01 14:30:00,354.2,,,424.6631481482,378.6688888889,376.7119047619,364.1611111111,-0.0147157862,-0.0022502804,-0.0497849494,2017-10-30 06:15:00,150540669833.0,,,,
2017-10-01 14:45:00,354.2,,,424.6073495371,378.6663888889,376.7101190476,363.9246527778,-0.0149958167,-0.0022494719,-0.0497307488,2017-10-30 06:30:00,150540669833.0,,,,
2017-10-01 15:00:00,354.2,,,424.5515509259,378.6638888889,376.7083333333,363.6881944444,-0.0152760305,-0.0022486633,-0.0496765407,2017-10-30 06:45:00,150540669833.0,,,,
2017-10-01 15:15:00,354.2,,,424.4957523148,378.6613888889,376.7065476191,363.4517361111,-0.0155564279,-0.0022478547,-0.0496223251,2017-10-30 07:00:00,150540669833.0,,,,
2017-10-01 15:30:00,354.2,,,424.4399537037,378.6588888889,376.7047619048,363.2152777778,-0.0158370092,-0.0022470461,-0.049568102,2017-10-30 07:15:00,150540669833.0,,,,
2017-10-01 15:45:00,354.2,,,424.3841550926,378.6563888889,376.7029761905,362.9788194444,-0.0161177744,-0.0022462374,-0.0495138715,2017-10-30 07:30:00,150540669833.0,,,,
2017-10-01 16:00:00,355.0,,,424.3231944445,378.6509722223,376.7012896826,362.7805555556,-0.0163531095,-0.0022419692,-0.0494576953,2017-10-30 07:45:00,150540669833.0,,,,
2017-10-01 16:15:00,355.0,,,424.2596527778,378.6440972223,376.6996527778,362.6013888889,-0.0165657606,-0.002235971,-0.0494005409,2017-10-30 08:00:00,150540669833.0,,,,
2017-10-01 16:30:00,355.0,,,424.1961111111,378.6372222223,376.698015873,362.4222222222,-0.0167785177,-0.0022299727,-0.049343377,2017-10-30 08:15:00,150540669833.0,,,,
2017-10-01 16:45:00,355.0,,,424.1325694445,378.6303472223,376.6963789683,362.2430555556,-0.016991381,-0.0022239742,-0.0492862034,2017-10-30 08:30:00,150540669833.0,,,,
2017-10-01 17:00:00,355.0,,,424.0690277778,378.6234722223,376.6947420635,362.0638888889,-0.0172043505,-0.0022179756,-0.0492290203,2017-10-30 08:45:00,150540669833.0,,,,
2017-10-01 17:15:00,355.0,,,424.0054861111,378.6165972223,376.6931051587,361.8847222222,-0.0174174263,-0.0022119769,-0.0491718275,2017-10-30 09:00:00,150540669833.0,,,,
2017-10-01 17:30:00,355.0,,,423.9419444445,378.6097222223,376.691468254,361.7055555556,-0.0176306086,-0.002205978,-0.0491146251,2017-10-30 09:15:00,150540669833.0,,,,
2017-10-01 17:45:00,355.0,,,423.8784027778,378.6028472223,376.6898313492,361.5263888889,-0.0178438974,-0.002199979,-0.0490574132,2017-10-30 09:30:00,150540669833.0,,,,
2017-10-01 18:00:00,355.0,,,423.8148611111,378.5959722223,376.6881944445,361.3472222222,-0.0180572929,-0.0021939799,-0.0490001916,2017-10-30 09:45:00,150540669833.0,,,,
2017-10-01 18:15:00,355.0,,,423.7513194445,378.5890972223,376.6865575397,361.1680555556,-0.0182707951,-0.0021879806,-0.0489429603,2017-10-30 10:00:00,150540669833.0,,,,
2017-10-01 18:30:00,355.0,,,423.6877777778,378.5822222223,376.6849206349,360.9888888889,-0.0184844043,-0.0021819812,-0.0488857195,2017-10-30 10:15:00,150540669833.0,,,,
2017-10-01 18:45:00,355.0,,,423.6242361111,378.5753472223,376.6832837302,360.8097222222,-0.0186981203,-0.0021759816,-0.048828469,2017-10-30 10:30:00,150540669833.0,,,,
2017-10-01 19:00:00,355.0,,,423.5606944445,378.5684722223,376.6816468254,360.6305555556,-0.0189119435,-0.0021699819,-0.0487712089,2017-10-30 10:45:00,150540669833.0,,,,
2017-10-01 19:15:00,355.0,,,423.4971527778,378.5615972223,376.6800099206,360.4513888889,-0.0191258739,-0.0021639821,-0.0487139392,2017-10-30 11:00:00,150540669833.0,,,,
2017-10-01 19:30:00,355.0,,,423.4336111111,378.5547222223,376.6783730159,360.2722222222,-0.0193399115,-0.0021579822,-0.0486566598,2017-10-30 11:15:00,150540669833.0,,,,
2017-10-01 19:45:00,355.0,,,423.3700694445,378.5478472223,376.6767361111,360.0930555556,-0.0195540566,-0.0021519821,-0.0485993708,2017-10-30 11:30:00,150540669833.0,,,,
2017-10-01 20:00:00,350.5,,,423.3068287037,378.53375,376.6703373016,359.9298611111,-0.0197435451,-0.0021431862,-0.048550667,2017-10-30 11:45:00,150540669833.0,,,,
2017-10-01 20:15:00,350.5,,,423.2437384259,378.5160416667,376.6615575397,359.7746527778,-0.0199207382,-0.0021329918,-0.0485062516,2017-10-30 12:00:00,150540669833.0,,,,
2017-10-01 20:30:00,350.5,,,423.1806481482,378.4983333334,376.6527777778,359.6194444444,-0.0200980119,-0.0021227968,-0.0484618276,2017-10-30 12:15:00,150540669833.0,,,,
2017-10-01 20:45:00,350.5,,,423.1175578704,378.480625,376.6439980159,359.4642361111,-0.0202753662,-0.002112601,-0.0484173948,2017-10-30 12:30:00,150540669833.0,,,,
2017-10-01 21:00:00,350.5,,,423.0544675926,378.4629166667,376.635218254,359.3090277778,-0.0204528012,-0.0021024045,-0.0483729534,2017-10-30 12:45:00,150540669833.0,,,,
2017-10-01 21:15:00,350.5,,,422.9913773148,378.4452083334,376.6264384921,359.1538194444,-0.0206303171,-0.0020922073,-0.0483285032,2017-10-30 13:00:00,150540669833.0,,,,
2017-10-01 21:30:00,350.5,,,422.9282870371,378.4275,376.6176587302,358.9986111111,-0.0208079138,-0.0020820094,-0.0482840444,2017-10-30 13:15:00,150540669833.0,,,,
2017-10-01 21:45:00,350.5,,,422.8651967593,378.4097916667,376.6088789683,358.8434027778,-0.0209855915,-0.0020718108,-0.0482395768,2017-10-30 13:30:00,150540669833.0,,,,
2017-10-01 22:00:00,350.5,,,422.8021064815,378.3920833334,376.6000992064,358.6881944444,-0.0211633502,-0.0020616115,-0.0481951005,2017-10-30 13:45:00,150540669833.0,,,,
2017-10-01 22:15:00,350.5,,,422.7390162037,378.374375,376.5913194445,358.5329861111,-0.0213411899,-0.0020514114,-0.0481506155,2017-10-30 14:00:00,150540669833.0,,,,
2017-10-01 22:30:00,350.5,,,422.6759259259,378.3566666667,376.5825396826,358.3777777778,-0.0215191108,-0.0020412106,-0.0481061217,2017-10-30 14:15:00,150540669833.0,,,,
2017-10-01 22:45:00,350.5,,,422.6128356482,378.3389583334,376.5737599206,358.2225694444,-0.021697113,-0.0020310091,-0.0480616193,2017-10-30 14:30:00,150540669833.0,,,,
2017-10-01 23:00:00,350.5,,,422.5497453704,378.32125,376.5649801587,358.0673611111,-0.0218751964,-0.0020208069,-0.0480171081,2017-10-30 14:45:00,150540669833.0,,,,
2017-10-01 23:15:00,350.5,,,422.4866550926,378.3035416667,376.5562003968,357.9121527778,-0.0220533612,-0.002010604,-0.0479725881,2017-10-30 15:00:00,150540669833.0,,,,
2017-10-01 23:30:00,350.5,,,422.4235648148,378.2858333334,376.5474206349,357.7569444444,-0.0222316074,-0.0020004004,-0.0479280595,2017-10-30 15:15:00,150540669833.0,,,,
2017-10-01 23:45:00,350.5,,,422.3604745371,378.268125,376.538640873,357.6017361111,-0.0224099351,-0.001990196,-0.0478835221,2017-10-30 15:30:00,150540669833.0,,,,
2017-10-02 00:00:00,352.3,,,422.2986805556,378.254675926,376.5286706349,357.4645833333,-0.0225650335,-0.0019862544,-0.0478354188,2017-10-30 15:45:00,150540669833.0,,,,150540669833.0
2017-10-02 00:15:00,352.3,,,422.2375347222,378.2433564815,376.5181051587,357.3364583333,-0.0227085378,-0.0019854443,-0.0477855281,2017-10-30 16:00:00,150540669833.0,,,,150540669833.0
2017-10-02 00:30:00,352.3,,,422.1763888889,378.2320370371,376.5075396826,357.2083333333,-0.0228520975,-0.0019846342,-0.0477356288,2017-10-30 16:15:00,150540669833.0,,,,150540669833.0
2017-10-02 00:45:00,352.3,,,422.1152430556,378.2207175926,376.4969742064,357.0802083333,-0.0229957128,-0.001983824,-0.0476857207,2017-10-30 16:30:00,150540669833.0,,,,150540669833.0
2017-10-02 01:00:00,352.3,,,422.0540972222,378.2093981482,376.4864087302,356.9520833333,-0.0231393837,-0.0019830138,-0.0476358039,2017-10-30 16:45:00,150540669833.0,,,,150540669833.0
2017-10-02 01:15:00,352.3,,,421.9929513889,378.1980787037,376.475843254,356.8239583333,-0.0232831101,-0.0019822035,-0.0475858784,2017-10-30 17:00:00,150540669833.0,,,,150540669833.0
2017-10-02 01:30:00,352.3,,,421.9318055556,378.1867592593,376.4652777778,356.6958333333,-0.0234268923,-0.0019813932,-0.0475359441,2017-10-30 17:15:00,150540669833.0,,,,150540669833.0
2017-10-02 01:45:00,352.3,,,421.8706597222,378.1754398148,376.4547123016,356.5677083333,-0.0235707301,-0.0019805828,-0.0474860011,2017-10-30 17:30:00,150540669833.0,,,,150540669833.0
2017-10-02 02:00:00,352.3,,,421.8095138889,378.1641203704,376.4441468254,356.4395833333,-0.0237146236,-0.0019797724,-0.0474360494,2017-10-30 17:45:00,150540669833.0,,,,150540669833.0
2017-10-02 02:15:00,352.3,,,421.7483680556,378.152800926,376.4335813492,356.3114583333,-0.0238585729,-0.0019789619,-0.0473860889,2017-10-30 18:00:00,150540669833.0,,,,150540669833.0
2017-10-02 02:30:00,352.3,,,421.6872222222,378.1414814815,376.423015873,356.1833333333,-0.0240025781,-0.0019781514,-0.0473361197,2017-10-30 18:15:00,150540669833.0,,,,150540669833.0
2017-10-02 02:45:00,352.3,,,421.6260763889,378.1301620371,376.4124503968,356.0552083333,-0.024146639,-0.0019773409,-0.0472861418,2017-10-30 18:30:00,150540669833.0,,,,150540669833.0
2017-10-02 03:00:00,352.3,,,421.5649305556,378.1188425926,376.4018849206,355.9270833333,-0.0242907559,-0.0019765303,-0.0472361551,2017-10-30 18:45:00,150540669833.0,,,,150540669833.0
2017-10-02 03:15:00,352.3,,,421.5037847222,378.1075231482,376.3913194445,355.7989583333,-0.0244349287,-0.0019757196,-0.0471861597,2017-10-30 19:00:00,150540669833.0,,,,150540669833.0
2017-10-02 03:30:00,352.3,,,421.4426388889,378.0962037037,376.3807539683,355.6708333333,-0.0245791575,-0.0019749089,-0.0471361555,2017-10-30 19:15:00,150540669833.0,,,,150540669833.0
2017-10-02 03:45:00,352.3,,,421.3814930556,378.0848842593,376.3701884921,355.5427083333,-0.0247234423,-0.0019740982,-0.0470861426,2017-10-30 19:30:00,150540669833.0,,,,150540669833.0
2017-10-02 04:00:00,347.3,,,421.3222916667,378.0788888889,376.3534722222,355.3909722222,-0.024889539,-0.0019865008,-0.0470320095,2017-10-30 19:45:00,150540669833.0,,,,150540669833.0
2017-10-02 04:15:00,347.3,,,421.2640625,378.0755555556,376.3336805556,355.2274305556,-0.0250665968,-0.0020055111,-0.0469758123,2017-10-30 20:00:00,150540669833.0,,,,150540669833.0
2017-10-02 04:30:00,347.3,,,421.2058333333,378.0722222223,376.3138888889,355.0638888889,-0.0252437454,-0.0020245226,-0.0469196069,2017-10-30 20:15:00,150540669833.0,,,,150540669833.0
2017-10-02 04:45:00,347.3,,,421.1476041667,378.0688888889,376.2940972222,354.9003472222,-0.0254209849,-0.0020435352,-0.0468633932,2017-10-30 20:30:00,150540669833.0,,,,150540669833.0
2017-10-02 05:00:00,347.3,,,421.089375,378.0655555556,376.2743055556,354.7368055556,-0.0255983154,-0.002062549,-0.0468071712,2017-10-30 20:45:00,150540669833.0,,,,150540669833.0
2017-10-02 05:15:00,347.3,,,421.0311458333,378.0622222223,376.2545138889,354.5732638889,-0.0257757371,-0.002081564,-0.046750941,2017-10-30 21:00:00,150540669833.0,,,,150540669833.0
2017-10-02 05:30:00,347.3,,,420.9729166667,378.0588888889,376.2347222222,354.4097222222,-0.0259532499,-0.0021005801,-0.0466947024,2017-10-30 21:15:00,150540669833.0,,,,150540669833.0
2017-10-02 05:45:00,347.3,,,420.9146875,378.0555555556,376.2149305556,354.2461805556,-0.026130854,-0.0021195974,-0.0466384556,2017-10-30 21:30:00,150540669833.0,,,,150540669833.0
2017-10-02 06:00:00,347.3,,,420.8564583333,378.0522222223,376.1951388889,354.0826388889,-0.0263085495,-0.0021386159,-0.0465822006,2017-10-30 21:45:00,150540669833.0,,,,150540669833.0
2017-10-02 06:15:00,347.3,,,420.7982291667,378.0488888889,376.1753472222,353.9190972222,-0.0264863364,-0.0021576355,-0.0465259372,2017-10-30 22:00:00,150540669833.0,,,,150540669833.0
2017-10-02 06:30:00,347.3,,,420.74,378.0455555556,376.1555555556,353.7555555556,-0.0266642149,-0.0021766563,-0.0464696656,2017-10-30 22:15:00,150540669833.0,,,,150540669833.0
2017-10-02 06:45:00,347.3,,,420.6817708333,378.0422222223,376.1357638889,353.5920138889,-0.0268421849,-0.0021956783,-0.0464133857,2017-10-30 22:30:00,150540669833.0,,,,150540669833.0
2017-10-02 07:00:00,347.3,,,420.6235416667,378.0388888889,376.1159722222,353.4284722222,-0.0270202467,-0.0022147014,-0.0463570975,2017-10-30 22:45:00,150540669833.0,,,,150540669833.0
2017-10-02 07:15:00,347.3,,,420.5653125,378.0355555556,376.0961805556,353.2649305556,-0.0271984002,-0.0022337257,-0.046300801,2017-10-30 23:00:00,150540669833.0,,,,150540669833.0
2017-10-02 07:30:00,347.3,,,420.5070833333,378.0322222223,376.0763888889,353.1013888889,-0.0273766457,-0.0022527512,-0.0462444962,2017-10-30 23:15:00,150540669833.0,,,,150540669833.0
2017-10-02 07:45:00,347.3,,,420.4488541667,378.0288888889,376.0565972222,352.9378472222,-0.027554983,-0.0022717779,-0.0461881831,2017-10-30 23:30:00,150540669833.0,,,,150540669833.0
2017-10-02 08:00:00,357.0,,,420.3947916667,378.0279166667,376.0350198413,352.8763888889,-0.0276056918,-0.0022955806,-0.0461334537,2017-10-30 23:45:00,150540669833.0,,,,150540669833.0
2017-10-02 08:15:00,357.0,,,420.3428125,378.028125,376.0125496032,352.8659722222,-0.0275925597,-0.0023217723,-0.0460795133,2017-10-31 00:00:00,150540669833.0,,,,150540669833.0
2017-10-02 08:30:00,357.0,,,420.2908333333,378.0283333334,375.9900793651,352.8555555556,-0.0275794264,-0.0023479656,-0.0460255662,2017-10-31 00:15:00,150540669833.0,,,,150540669833.0
2017-10-02 08:45:00,357.0,,,420.2388541667,378.0285416667,375.967609127,352.8451388889,-0.027566292,-0.0023741603,-0.0459716125,2017-10-31 00:30:00,150540669833.0,,,,150540669833.0
2017-10-02 09:00:00,357.0,,,420.186875,378.02875,375.9451388889,352.8347222222,-0.0275531564,-0.0024003567,-0.0459176521,2017-10-31 00:45:00,150540669833.0,,,,150540669833.0
2017-10-02 09:15:00,357.0,,,420.1348958333,378.0289583334,375.9226686508,352.8243055556,-0.0275400196,-0.0024265546,-0.0458636851,2017-10-31 01:00:00,150540669833.0,,,,150540669833.0
2017-10-02 09:30:00,357.0,,,420.0829166667,378.0291666667,375.9001984127,352.8138888889,-0.0275268817,-0.002452754,-0.0458097115,2017-10-31 01:15:00,150540669833.0,,,,150540669833.0
2017-10-02 09:45:00,357.0,,,420.0309375,378.029375,375.8777281746,352.8034722222,-0.0275137425,-0.002478955,-0.0457557312,2017-10-31 01:30:00,150540669833.0,,,,150540669833.0
2017-10-02 10:00:00,357.0,,,419.9789583333,378.0295833334,375.8552579365,352.7930555556,-0.0275006022,-0.0025051576,-0.0457017442,2017-10-31 01:45:00,150540669833.0,,,,150540669833.0
2017-10-02 10:15:00,357.0,,,419.9269791667,378.0297916667,375.8327876984,352.7826388889,-0.0274874608,-0.0025313617,-0.0456477506,2017-10-31 02:00:00,150540669833.0,,,,150540669833.0
2017-10-02 10:30:00,357.0,,,419.875,378.03,375.8103174603,352.7722222222,-0.0274743181,-0.0025575673,-0.0455937503,2017-10-31 02:15:00,150540669833.0,,,,150540669833.0
2017-10-02 10:45:00,357.0,,,419.8230208333,378.0302083334,375.7878472222,352.7618055556,-0.0274611743,-0.0025837745,-0.0455397434,2017-10-31 02:30:00,150540669833.0,,,,150540669833.0
