"Sensor Output, x; Rounded to 0.5mm increment, x","Sensor Output, y","Rounded to 0.5mm increment, y"
1511563274000.01,0.0681842994,0
1511563454000,0.0609795477,0
1511563634000,0.0800523961,0
1511563814000,0.0770118748,0
1511563994000,0.0896527891,0
1511564174000,0.0360256555,0
1511564354000.01,0.0070339519,0
1511564534000.01,0.0265267002,0
1511564714000.01,0.0158570007,0
1511564894000.01,0.0231891569,0
1511565074000.01,0.0189850219,0
1511565254000.01,0.0072760577,0
1511565434000.01,0.0182332338,0
1511565614000.01,0.0271363976,0
1511565794000.01,0.0259099428,0
1511565974000.01,0.0057305034,0
1511566154000,0.0058392315,0
1511566334000,0.0169868917,0
1511566514000,-0.0022580444,0
1511566694000,0.0115547219,0
1511566874000,0.0360659146,0
1511567054000.01,-0.0021545952,0
1511567234000.01,0.0025451594,0
1511567414000.01,0.0013753393,0
1511567594000.01,0.0048500988,0
1511567774000.01,0.0032763858,0
1511567954000.01,0.0027953603,0
1511568136000.01,0.0018666284,0
1511568316000.01,0.0005548707,0
1511568496000.01,0.0033485187,0
1511568676000,0.0017927567,0
1511568856000,0.0005215852,0
1511569036000,0.0012557488,0
1511569216000,-0.000144949,0
1511569396000,0.0007282805,0
1511569576000.01,0.0005046744,0
1511569756000.01,-0.0001446316,0
1511569936000.01,0.0001847429,0
1511570116000.01,0.000220573,0
1511570296000.01,2.9067e-05,0
1511570476000.01,-2.56317e-05,0
1511570656000.01,2.01833e-05,0
1511570836000.01,-1.4906e-05,0
1511571016000.01,1.40147e-05,0
1511571196000.01,-1.15156e-05,0
1511571376000,7.0482e-06,0
1511571556000,0.0002278923,0
1511571736000,1.78211e-05,0
1511571916000,-1.21488e-05,0
1511572096000,7.1547e-06,0
1511572276000.01,5.899e-07,0
1511572456000.01,-9.637e-06,0
1511572636000.01,2.53579e-05,0
1511572816000.01,-4.95575e-05,0
1511572996000.01,0.0001112,0
1511573176000.01,7.13895e-05,0
1511573356000.01,3.69994e-05,0
1511573536000.01,4.20468e-05,0
1511573716000.01,-4.99348e-05,0
1511573896000.01,0.0001966454,0
1511574076000,-0.0004738941,0
1511574256000,0.0015715397,0
1511574436000,0.0003743322,0
1511574616000,0.0051331,0
1511574796000,0.0024029159,0
1511574976000.01,-0.0010225373,0
1511575156000.01,0.0005970445,0
1511575336000.01,-0.0003494623,0
1511575516000.01,0.0002232274,0
1511575696000.01,-0.0001214225,0
1511575876000.01,0.0002458933,0
1511576056000.01,0.0002595014,0
1511576236000.01,3.58064e-05,0
1511576416000.01,4.08893e-05,0
1511576596000.01,-8.21268e-05,0
1511576776000,0.0001437929,0
1511576956000,-0.0002457837,0
1511577136000,0.0012439106,0
1511577316000,0.0012848174,0
1511577496000,-0.0004930443,0
1511577676000.01,0.0025101128,0
1511577856000.01,0.0009686805,0
1511578036000.01,-0.0003501384,0
1511578216000.01,0.0002124772,0
1511578396000.01,0.0001251923,0
1511578576000.01,6.99675e-05,0
1511578756000.01,-1.494e-05,0
1511578936000.01,0.0006658597,0
1511579116000.01,-9.9173e-06,0
1511579296000.01,-1.6933e-06,0
1511579476000,3.4392e-06,0
1511579656000,5.3613e-06,0
1511579836000,-1.76589e-05,0
1511580016000,5.62812e-05,0
1511580196000,0.000339406,0
1511580376000.01,-4.07531e-05,0
1511580556000.01,2.68995e-05,0
1511580736000.01,-2.46896e-05,0
1511580916000.01,3.21461e-05,0
1511581096000.01,0.0001908261,0
1511581276000.01,0.0006961457,0
1511581456000.01,0.0005763068,0
1511581636000.01,-9.57984e-05,0
1511581816000.01,5.27828e-05,0
1511581996000.01,-2.05184e-05,0
1511582176000,7.759e-07,0
1511582356000,2.51958e-05,0
1511582536000,-5.1795e-05,0
1511582716000,8.801e-05,0
1511582896000,-0.0001411055,0
1511583076000.01,0.0003375761,0
1511583256000.01,0.0001564039,0
1511583436000.01,-1.22967e-05,0
1511583616000.01,0.0007486836,0
1511583796000.01,0.0001650461,0
1511583976000.01,0.0034813518,0
1511584156000.01,0.0010367998,0
1511584336000.01,-0.0004040466,0
1511584516000.01,0.0004526948,0
1511584696000.01,-0.0004251893,0
1511584876000,0.0010437849,0
1511585056000,0.0011868409,0
1511585236000,0.0010034212,0
1511585416000,0.0016591114,0
1511585596000,0.0016260602,0
1511585776000.01,0.0007119285,0
1511585956000.01,-0.0001355853,0
1511586136000.01,2.48277e-05,0
1511586316000.01,0.000117272,0
1511586496000.01,-0.0003283186,0
1511586676000.01,0.0026619085,0
1511586856000.01,0.0011871613,0
1511587036000.01,-0.0004439208,0
1511587216000.01,0.0005009569,0
1511587396000.01,0.0007822467,0
1511587576000,0.0008476609,0
1511587756000,0.0004386968,0
1511587936000,0.004031806,0
1511588116000,0.0023516496,0
1511588296000,0.0053733823,0
1511588476000.01,0.0026083607,0
1511588656000.01,-0.0001094371,0
1511588836000.01,0.0003209467,0
1511589016000.01,-9.32166e-05,0
1511589196000.01,0.000598072,0
1511589376000.01,0.0001433379,0
1511589556000.01,-0.0001122509,0
1511589736000.01,0.0014245674,0
1511589916000.01,0.0008116042,0
1511590096000.01,-3.68509e-05,0
1511590276000,0.0009774268,0
1511590456000,0.0041533774,0
1511590636000,0.0085382512,0
1511590816000,0.002055118,0
1511590996000,-0.0005582771,0
1511591176000.01,1.76858e-05,0
1511591356000.01,0.0034682374,0
1511591536000.01,0.0030110366,0
1511591716000.01,0.0001034538,0
1511591896000.01,0.0030564038,0
1511592076000.01,0.0050472572,0
1511592256000.01,0.0034837677,0
1511592436000.01,0.0048936747,0
1511592616000.01,0.0052585622,0
1511592796000.01,0.0058427311,0
1511592976000,0.0042148069,0
1511593156000,0.0007140299,0
1511593336000,0.0012258038,0
1511593516000,0.001769212,0
1511593696000,0.0019766389,0
1511593876000.01,0.0022528557,0
1511594056000.01,0.0072762799,0
1511594236000.01,0.0018653038,0
1511594416000.01,0.0116148033,0
1511594596000.01,0.0108198415,0
1511594776000.01,0.0054260383,0
1511594956000.01,0.0040035873,0
1511595136000.01,0.0022520846,0
1511595316000.01,0.0079403263,0
1511595496000.01,4.4856e-06,0
1511595676000,0.0006055017,0
1511595856000,-0.0006242572,0
1511596036000,0.0012127781,0
1511596216000,0.0001409213,0
1511596396000,0.0309104272,0
1511596576000.01,0.0341539545,0
1511596756000.01,0.0040094114,0
1511596936000.01,0.0343859863,0
1511597116000.01,0.0253106861,0
1511597296000.01,0.0025965772,0
1511597476000.01,0.0068675251,0
1511597656000.01,0.0022928451,0
1511597836000.01,0.0081273888,0
1511598016000.01,0.0065567193,0
1511598196000.01,0.0144470418,0
1511598376000,0.0043828839,0
1511598556000,0.009394208,0
1511598736000,0.0130967859,0
1511598916000,0.0032956069,0
1511599096000,0.0049096,0
1511599276000.01,0.0047800599,0
1511599456000.01,-0.0003911478,0
1511599636000.01,0.0213790955,0
1511599816000.01,0.0319658688,0
1511599996000.01,0.0096241491,0
1511600176000.01,0.0035522415,0
1511600356000.01,0.0083649579,0
1511600536000.01,0.0010571678,0
1511600716000.01,0.0062679086,0
1511600896000.01,0.0035510189,0
1511601076000,0.0037849309,0
1511601256000,-0.0025769704,0
1511601436000,0.0067688712,0
1511601616000,0.0212567624,0
1511601796000,0.0287701004,0
1511601976000.01,0.02058628,0
1511602156000.01,0.0078946287,0
1511602336000.01,0.0170187495,0
1511602516000.01,0.0036167855,0
1511602696000.01,0.0044292062,0
1511602876000.01,0.0208534487,0
1511603056000.01,0.0144119425,0
1511603236000.01,0.0074083597,0
1511603416000.01,0.0052789305,0
1511603596000.01,0.0247302264,0
1511603776000,0.0062277008,0
1511603956000,0.0130832983,0
1511604136000,0.0107133389,0
1511604316000,0.0015505236,0
1511604496000,0.0093947363,0
1511604676000.01,-0.0015674609,0
1511604856000.01,0.0176452082,0
1511605036000.01,0.0504156218,0
1511605216000.01,0.004824514,0
1511605396000.01,0.0039236241,0
1511605576000.01,0.0098470456,0
1511605756000.01,0.0029633045,0
1511605936000.01,0.0083747664,0
1511606116000.01,0.0084441157,0
1511606296000.01,0.0109076693,0
1511606476000,0.0071049505,0
1511606656000,0.0027977145,0
1511606836000,0.0247278755,0
1511607016000,0.0072007867,0
1511607196000,0.0111028235,0
1511607376000.01,0.0329974463,0
1511607556000.01,0.0133880997,0
1511607736000.01,0.0010456509,0
1511607916000.01,0.0003102767,0
1511608096000.01,0.0056670713,0
1511608276000.01,0.0094119049,0
1511608456000.01,0.0190595389,0
1511608636000.01,0.0324116146,0
1511608816000.01,0.0076055233,0
1511608996000.01,0.0286191174,0
1511609176000,0.0420482258,0
1511609356000,0.0097348228,0
1511609536000,0.0104439953,0
1511609716000,0.0303510147,0
1511609896000,0.0030689371,0
1511610076000.01,0.0312122788,0
1511610256000.01,0.0232580858,0
1511610436000.01,-0.0047206775,0
1511610616000.01,0.0102660113,0
1511610796000.01,0.0024983035,0
1511610976000.01,0.014271976,0
1511611156000.01,0.0406533093,0
1511611336000.01,0.0281098656,0
1511611516000.01,0.0150183596,0
1511611696000.01,0.0557268973,0
1511611876000,0.0702715686,0
1511612056000,0.0706127323,0
1511612236000,0.0303407891,0
1511612416000,0.025055572,0
1511612596000,0.0600530149,0
1511612776000.01,0.062692507,0
1511612956000.01,0.0166455733,0
1511613136000.01,0.0283467906,0
1511613316000.01,0.0261497186,0
1511613496000.01,0.0184112082,0
1511613676000.01,0.0134899741,0
1511613856000.01,0.0092420819,0
1511614036000.01,0.0404957841,0
1511614216000.01,0.0306515753,0
1511614396000.01,0.0125937339,0
1511614576000,0.0024580657,0
1511614756000,0.0084714641,0
1511614936000,0.0369974848,0
1511615116000,0.0292978564,0
1511615296000,0.0204486375,0
1511615476000.01,0.0347454973,0
1511615656000.01,0.0314417183,0
1511615836000.01,0.0630286721,0
1511616016000.01,0.0852104752,0
1511616196000.01,0.0698298718,0
1511616376000.01,0.0573247908,0
1511616556000.01,0.0813777563,0
1511616736000.01,0.0682530492,0
1511616916000.01,0.0445693875,0
1511617096000.01,0.0607214892,0
1511617276000,0.0682194772,0
1511617456000,0.0736246766,0
1511617636000,0.0599202846,0
1511617816000,0.1110226877,0
1511617996000,0.1252968977,0
1511618176000.01,0.036078228,0
1511618356000.01,0.0719839269,0
1511618536000.01,0.0744413619,0
1511618716000.01,0.0704456913,0
1511618896000.01,0.0659245278,0
1511619076000.01,0.0425755698,0
1511619256000.01,0.0461578897,0
1511619436000.01,0.049087165,0
1511619616000.01,0.069186068,0
1511619796000.01,0.0530632164,0
1511619976000,0.0041709033,0
1511620156000,0.0399885717,0
1511620336000,0.0442993805,0
1511620516000,0.0712550715,0
1511620696000,0.0843527696,0
1511620876000.01,0.0401150256,0
1511621056000.01,0.0254286044,0
1511621236000.01,0.0287758965,0
1511621416000.01,0.0256572803,0
1511621596000.01,0.0182654093,0
1511621776000.01,0.0037717745,0
1511621956000.01,0.0341483572,0
1511622136000.01,0.0633173466,0
1511622316000.01,0.0593368202,0
1511622496000.01,0.0230197863,0
1511622676000,0.0498858137,0
1511622856000,0.0461122913,0
1511623036000,0.0317453902,0
1511623216000,0.0420019252,0
1511623396000,0.0132219036,0
1511623576000.01,0.0245936661,0
1511623756000.01,0.0227678881,0
1511623936000.01,0.0412913247,0
1511624116000.01,0.0290896311,0
1511624296000.01,0.0367656049,0
1511624476000.01,0.0426577185,0
1511624656000.01,0.0575856595,0
1511624836000.01,0.0735295002,0
1511625016000.01,0.0531364828,0
1511625196000.01,0.0502285251,0
1511625376000,0.0550829553,0
1511625556000,0.0626355025,0
1511625736000,0.0644114612,0
1511625916000,0.0496898986,0
1511626260000.01,0.0644502933,0
1511626440000.01,0.0832962555,0
1511626620000.01,0.0299428743,0
1511626800000.01,0.0389211773,0
1511626980000.01,0.0519694774,0
1511627160000,0.0466958936,0
1511627340000,0.0525029083,0
1511627520000,0.0326842436,0
1511627700000,0.0133624867,0
1511627880000,0.0113676388,0
1511628060000.01,0.0857990368,0
1511628240000.01,0.1068204076,0
1511628420000.01,0.0999462059,0
1511628600000.01,0.0905149699,0
1511628780000.01,0.0125689092,0
1511628960000.01,0.0560809812,0
1511629140000.01,0.0436636873,0
1511629320000.01,0.028337537,0
1511629500000.01,0.0218235126,0
1511629680000.01,0.0087374903,0
1511629860000,0.0076573131,0
1511630040000,0.0008709029,0
1511630220000,0.003350086,0
1511630400000,0.0154914802,0
1511630580000,0.0371512278,0
1511630760000.01,0.0382647072,0
1511630940000.01,0.0628338823,0
1511631120000.01,0.0412901628,0
1511631300000.01,0.0132101737,0
1511631480000.01,0.0647502702,0
1511631660000.01,0.1283919961,0
1511631840000.01,0.0995026865,0
1511632020000.01,0.0387407347,0
1511632200000.01,0.0377474744,0
1511632380000.01,0.0780186407,0
1511632560000,0.0220430711,0
1511632740000,0.0231080723,0
1511632920000,0.0182460565,0
1511633100000,0.0606705161,0
1511633280000,0.0971743243,0
1511633460000.01,0.0821591635,0
1511633640000.01,0.0798224102,0
1511633820000.01,0.0754792643,0
1511634000000.01,0.0786440295,0
1511634180000.01,0.0592184813,0
1511634360000.01,0.0617510132,0
1511634540000.01,0.0398090715,0
1511634720000.01,0.0049175382,0
1511634900000.01,0.0085038826,0
1511635080000.01,0.0616635006,0
1511635260000,0.0425120531,0
1511635440000,0.0530942656,0
1511635620000,0.068184994,0
1511635800000,0.0353016514,0
1511635980000,0.0453832563,0
1511636160000.01,0.0343076748,0
1511636340000.01,0.0356435703,0
1511636520000.01,0.0575469646,0
1511636700000.01,0.0938266708,0
1511636880000.01,0.0504508199,0
1511637060000.01,0.0435629502,0
1511637240000.01,0.0570327578,0
1511637420000.01,0.0515435112,0
1511637600000.01,0.0499391547,0
1511637780000.01,0.0547452566,0
1511637960000,0.0378140968,0
1511638140000,0.0367198829,0
1511638320000,0.0317452609,0
1511638500000,0.0272810423,0
1511638680000,0.0226282995,0
1511638860000.01,0.0259016981,0
1511639040000.01,0.0226503603,0
1511639220000.01,0.0397080747,0
1511639400000.01,0.0355445196,0
1511639580000.01,0.0168738476,0
1511639760000.01,0.0218865699,0
1511639940000.01,0.0535355358,0
1511640120000.01,0.0476989219,0
1511640300000.01,0.033478938,0
1511640480000.01,0.0691297504,0
1511640660000,0.0442772568,0
1511640840000,0.0153849287,0
1511641020000,0.0526691058,0
1511641200000,0.0441971846,0
1511641380000,0.0488444777,0
1511641560000.01,0.0570879917,0
1511641740000.01,0.0229402714,0
1511641920000.01,0.020084464,0
1511642100000.01,0.0333067671,0
1511642280000.01,0.0282204109,0
1511642460000.01,0.0463485636,0
1511642640000.01,0.0623811999,0
1511642820000.01,0.0178134764,0
1511643000000.01,0.0564095778,0
1511643180000.01,0.0207048363,0
1511643360000,0.0155256588,0
1511643540000,0.0114728411,0
1511643720000,0.0010064058,0
1511643900000,0.0115162813,0
1511644080000,0.0330013526,0
1511644260000.01,0.0567659025,0
1511644440000.01,0.0398498895,0
1511644620000.01,0.0138397419,0
1511644800000.01,0.0228965045,0
1511644980000.01,0.0142712156,0
1511645160000.01,0.0169482932,0
1511645340000.01,0.0159437074,0
1511645520000.01,0.0083725276,0
1511645700000.01,0.0017258769,0
1511645880000.01,0.0263554921,0
1511646060000,0.0145040823,0
1511646240000,0.0148106847,0
1511646420000,0.0371505011,0
1511646600000,0.021990201,0
1511646780000,0.0107514414,0
1511646960000.01,0.0006699068,0
1511647140000.01,0.0107695057,0
1511647320000.01,0.0208441422,0
1511647500000.01,0.0201424032,0
1511647680000.01,0.0244717112,0
1511647860000.01,0.008814217,0
1511648040000.01,0.0089173338,0
1511648220000.01,0.0196333101,0
1511648400000.01,0.0496632734,0
1511648580000.01,0.0655641666,0
1511648760000,0.0210113494,0
1511648940000,0.0104712082,0
1511649120000,0.0285627068,0
1511649300000,0.0204215478,0
1511649480000,0.0035187574,0
1511649660000.01,0.0038628106,0
1511649840000.01,0.0049428142,0
1511650020000.01,0.0122090063,0
1511650200000.01,0.0157467429,0
1511650380000.01,0.0021993759,0
1511650560000.01,0.0031080533,0
1511650740000.01,0.0221714334,0
1511650920000.01,0.0040831519,0
1511651100000.01,-0.0006091355,0
1511651280000.01,0.0055932122,0
1511651460000,0.0075172548,0
1511651640000,-0.0001361227,0
1511651820000,0.00993492,0
1511652000000,0.0050667454,0
1511652180000,-0.0009302525,0
1511652360000.01,0.0038817558,0
1511652540000.01,0.0040637384,0
1511652720000.01,0.0026616039,0
1511652900000.01,0.0064194766,0
1511653080000.01,0.002900739,0
1511653260000.01,0.0022089583,0
1511653440000.01,0.0010458893,0
1511653620000.01,-0.000628598,0
1511653800000.01,0.0005863966,0
1511653980000.01,0.0045252727,0
1511654160000,0.0050763174,0
1511654340000,0.0027406502,0
1511654522000,0.0047291094,0
1511654702000,0.0121421759,0
1511654882000.01,0.0038940922,0
1511655062000.01,0.0034947532,0
1511655242000.01,0.0036588739,0
1511655422000.01,0.0037160449,0
1511655602000.01,0.0035604709,0
1511655782000.01,-0.0009590315,0
1511655962000.01,0.0021475574,0
1511656142000.01,0.0017716343,0
1511656322000.01,0.0067924649,0
1511656502000,0.0058070998,0
1511656682000,-0.0010872074,0
1511656862000,0.0008576305,0
1511657042000,0.0002853651,0
1511657222000,0.0010356823,0
1511657402000,0.0014346407,0
1511657582000.01,0.0019665252,0
1511657762000.01,0.0010871513,0
1511657942000.01,-0.0004575737,0
1511658122000.01,0.0011533675,0
1511658302000.01,0.0013866203,0
1511658482000.01,0.0006225521,0
1511658662000.01,0.0040540784,0
1511658842000.01,0.0049418988,0
1511659022000.01,0.0012525882,0
1511659202000,0.0005335433,0
1511659382000,0.0001502728,0
1511659562000,0.0005503229,0
1511659742000,0.0015051696,0
